DATE;TIME;Radiação Solar;Temp_solo;Chuva Acumulada;Pressão_Atm;Temperatura.Ar;Umidade.Relativa;Vel.Vento_REG1;Dir.Vento_REG1
26/04/2026;22:02:58;0,12;25,77;366,00;904,49;20,46;82,16;0,00;105,82
26/04/2026;22:12:58;0,10;25,76;366,00;904,46;20,35;82,29;0,00;89,64
26/04/2026;22:22:58;0,11;25,76;366,00;904,46;20,30;82,46;0,00;122,34
26/04/2026;22:32:58;0,13;25,76;366,00;904,45;20,10;83,10;0,00;121,28
26/04/2026;22:42:58;0,12;25,76;366,00;904,41;20,09;83,43;1,94;112,50
26/04/2026;22:52:58;0,12;25,76;366,00;904,43;20,15;83,55;0,00;130,07
26/04/2026;23:02:58;0,11;25,76;366,00;904,42;19,99;83,98;0,00;110,03
26/04/2026;23:12:58;0,12;25,76;366,00;904,49;19,92;84,17;0,00;135,35
26/04/2026;23:22:58;0,10;25,76;366,00;904,51;19,87;84,45;0,00;111,79
26/04/2026;23:32:58;0,12;25,76;366,00;904,49;19,85;84,67;0,00;139,92
26/04/2026;23:42:58;0,12;25,76;366,00;904,42;19,74;84,82;0,00;117,77
26/04/2026;23:52:58;0,11;25,76;366,00;904,37;19,74;85,01;0,00;126,56
27/04/2026;00:02:58;0,12;25,75;366,00;904,35;19,66;85,18;0,00;98,43
27/04/2026;00:12:58;0,11;25,76;366,00;904,24;19,56;85,45;0,00;105,46
27/04/2026;00:22:58;0,11;25,76;366,00;904,19;19,50;85,55;0,00;113,20
27/04/2026;00:32:58;0,12;25,75;366,00;904,01;19,43;85,70;0,00;132,53
27/04/2026;00:42:58;0,11;25,75;366,00;904,03;19,22;86,04;0,00;133,94
27/04/2026;00:52:58;0,11;25,74;366,00;903,94;19,25;86,18;0,00;125,15
27/04/2026;01:02:58;0,10;25,75;366,00;903,86;19,13;86,36;0,00;135,35
27/04/2026;01:12:58;0,10;25,75;366,00;903,76;19,17;86,48;0,00;133,24
27/04/2026;01:22:58;0,10;25,75;366,00;903,72;19,26;86,24;0,00;138,51
27/04/2026;01:32:58;0,11;25,74;366,00;903,72;19,27;86,29;0,00;138,86
27/04/2026;01:42:58;0,12;25,75;366,00;903,68;19,44;85,97;0,00;128,32
27/04/2026;01:52:58;0,11;25,74;366,00;903,67;19,29;86,04;0,00;128,32
27/04/2026;02:02:58;0,11;25,74;366,00;903,67;19,12;86,39;0,00;125,50
27/04/2026;02:12:58;0,12;25,75;366,00;903,67;19,02;86,54;0,00;125,85
27/04/2026;02:22:58;0,10;25,74;366,00;903,67;18,97;86,65;0,00;132,89
27/04/2026;02:32:58;0,12;25,74;366,00;903,73;18,92;86,70;0,00;121,28
27/04/2026;02:42:58;0,13;25,74;366,00;903,78;18,34;86,99;0,00;121,64
27/04/2026;02:52:58;0,12;25,74;366,00;903,77;18,07;88,10;0,00;147,30
27/04/2026;03:02:58;0,12;25,76;366,00;903,83;18,22;88,20;0,00;133,59
27/04/2026;03:12:58;0,13;25,75;366,00;903,80;18,07;88,41;0,00;138,16
27/04/2026;03:22:58;0,11;25,75;366,00;903,74;18,25;88,73;0,00;154,68
27/04/2026;03:32:58;0,12;25,75;366,00;903,82;18,43;88,63;0,00;138,16
27/04/2026;03:42:58;0,10;25,75;366,00;903,90;18,38;88,66;0,00;117,42
27/04/2026;03:52:58;0,11;25,76;366,00;903,95;18,27;88,70;0,00;130,42
27/04/2026;04:02:58;0,11;25,75;366,00;903,86;18,22;89,02;0,00;133,94
27/04/2026;04:12:58;0,12;25,75;366,00;903,93;18,36;89,18;2,80;164,17
27/04/2026;04:22:58;0,11;25,76;366,00;903,96;18,39;88,99;1,99;140,62
27/04/2026;04:32:58;0,12;25,75;366,00;903,99;18,36;89,04;2,42;160,66
27/04/2026;04:42:58;0,11;25,75;366,00;904,03;18,40;89,09;3,13;133,94
27/04/2026;04:52:58;0,10;25,75;366,00;904,15;18,39;88,90;0,60;151,52
27/04/2026;05:02:58;0,12;25,75;366,00;904,25;18,24;88,97;0,00;140,62
27/04/2026;05:12:58;0,12;25,75;366,00;904,39;18,00;89,18;0,00;118,82
27/04/2026;05:22:58;0,12;25,74;366,00;904,49;17,89;89,47;0,00;114,96
27/04/2026;05:32:58;0,16;25,74;366,00;904,67;17,91;89,79;0,00;137,46
27/04/2026;05:42:58;0,70;25,74;366,00;904,82;17,85;89,77;0,00;120,93
27/04/2026;05:52:58;3,23;25,74;366,00;904,92;17,87;89,88;0,00;117,77
27/04/2026;06:02:58;10,50;25,75;366,00;904,99;17,79;89,86;0,00;121,99
27/04/2026;06:12:58;17,82;25,74;366,00;905,04;17,79;90,28;0,00;124,45
27/04/2026;06:22:58;40,98;25,74;366,00;905,16;18,02;90,50;0,00;134,29
27/04/2026;06:32:58;160,43;25,74;366,00;905,34;18,35;90,37;0,00;140,62
27/04/2026;06:42:58;203,49;25,75;366,00;905,44;18,65;90,21;0,00;119,53
27/04/2026;06:52:58;246,57;25,75;366,00;905,62;19,05;89,71;0,00;117,07
27/04/2026;07:02:58;298,29;25,75;366,00;905,76;19,39;88,78;0,00;115,66
27/04/2026;07:12:58;290,69;25,76;366,00;905,87;19,61;88,14;0,00;107,57
27/04/2026;07:22:58;345,80;25,75;366,00;906,02;19,98;87,45;0,00;111,79
27/04/2026;07:32:58;383,00;25,76;366,00;906,21;20,44;86,15;0,00;93,86
27/04/2026;07:42:58;260,93;25,76;366,00;906,26;20,76;85,40;0,00;167,69
27/04/2026;07:52:58;565,23;25,76;366,00;906,34;21,24;84,77;0,00;240,46
27/04/2026;08:02:58;127,86;25,75;366,00;906,43;21,14;84,49;0,00;162,42
27/04/2026;08:12:58;303,87;25,77;366,00;906,50;21,03;85,08;0,00;133,59
27/04/2026;08:22:58;398,11;25,75;366,00;906,53;21,27;84,55;0,00;144,84
27/04/2026;08:32:58;657,95;25,76;366,00;906,55;22,50;82,60;0,00;99,49
27/04/2026;08:42:58;466,42;25,76;366,00;906,63;22,65;82,17;0,00;124,80
27/04/2026;08:52:58;738,53;25,77;366,00;906,68;22,57;81,78;2,07;170,15
27/04/2026;09:02:58;692,65;25,76;366,00;906,76;23,32;79,08;0,45;141,32
27/04/2026;09:12:58;739,51;25,76;366,00;906,78;22,96;79,24;0,00;85,78
27/04/2026;09:22:58;790,95;25,77;366,00;906,81;23,00;78,74;0,00;48,86
27/04/2026;09:32:58;778,90;25,77;366,00;906,84;23,69;77,37;0,00;76,99
27/04/2026;09:42:58;821,93;25,77;366,00;906,82;23,84;76,37;0,00;76,99
27/04/2026;09:52:58;861,28;25,77;366,00;906,76;24,30;75,41;0,36;133,94
27/04/2026;10:02:58;837,76;25,77;366,00;906,63;24,36;74,56;0,42;109,33
27/04/2026;10:12:58;852,53;25,76;366,00;906,63;24,66;72,90;4,79;126,91
27/04/2026;10:22:58;870,38;25,76;366,00;906,52;25,22;71,91;1,57;58,35
27/04/2026;10:32:58;893,36;25,76;366,00;906,48;25,27;69,75;3,23;70,66
27/04/2026;10:42:58;927,91;25,75;366,00;906,37;25,49;70,74;0,00;110,74
27/04/2026;10:52:58;997,85;25,74;366,00;906,30;25,29;69,82;0,64;123,04
27/04/2026;11:02:58;959,66;25,74;366,00;906,09;25,67;69,81;4,41;65,03
27/04/2026;11:12:58;978,79;25,74;366,00;906,02;25,57;67,84;1,89;129,02
27/04/2026;11:22:58;1056,18;25,73;366,00;905,88;25,59;69,16;4,44;83,67
27/04/2026;11:32:58;1073,42;25,78;366,00;905,63;26,12;66,64;0,00;65,03
27/04/2026;11:42:58;1019,00;25,78;366,00;905,58;26,21;64,97;4,31;92,81
27/04/2026;11:52:58;1017,27;25,78;366,00;905,43;26,08;64,73;0,00;133,59
27/04/2026;12:02:58;896,98;25,78;366,00;905,32;26,61;63,31;3,74;91,75
27/04/2026;12:12:58;1063,05;25,78;366,00;905,09;26,49;62,24;0,00;137,81
27/04/2026;12:22:58;959,23;25,78;366,00;904,90;27,10;63,28;0,00;153,63
27/04/2026;12:32:58;940,13;25,78;366,00;904,73;27,36;61,54;0,00;119,53
27/04/2026;12:42:58;927,16;25,79;366,00;904,56;27,68;56,41;0,00;188,78
27/04/2026;12:52:58;913,48;25,79;366,00;904,46;27,79;58,12;4,17;136,40
27/04/2026;13:02:58;916,90;25,78;366,00;904,29;28,10;56,79;4,03;85,42
27/04/2026;13:12:58;885,41;25,79;366,00;904,14;28,39;55,57;0,35;166,99
27/04/2026;13:22:58;906,38;25,79;366,00;903,98;28,10;56,76;2,83;134,29
27/04/2026;13:32:58;859,87;25,79;366,00;903,97;28,49;53,62;2,47;122,69
27/04/2026;13:42:58;901,56;25,80;366,00;903,86;28,33;52,64;0,00;114,96
27/04/2026;13:52:58;844,66;25,79;366,00;903,66;27,94;55,90;0,00;99,84
27/04/2026;14:02:58;845,71;25,80;366,00;903,55;29,11;48,88;3,13;86,13
27/04/2026;14:12:58;787,81;25,79;366,00;903,53;28,72;52,19;1,44;111,44
27/04/2026;14:22:58;558,41;25,79;366,00;903,39;28,97;49,93;3,81;139,92
27/04/2026;14:32:58;310,64;25,80;366,00;903,32;27,53;53,04;2,27;115,31
27/04/2026;14:42:58;683,38;25,80;366,00;903,23;28,06;50,98;0,00;113,55
27/04/2026;14:52:58;659,24;25,80;366,00;903,16;28,64;52,72;1,33;114,96
27/04/2026;15:02:58;84,46;25,80;366,00;903,17;28,29;51,82;0,00;181,75
27/04/2026;15:12:58;541,64;25,79;366,00;903,15;27,60;53,10;0,00;91,40
27/04/2026;15:22:58;474,41;25,79;366,00;903,11;28,21;53,20;0,00;127,96
27/04/2026;15:32:58;65,07;25,79;366,00;903,16;27,14;54,99;0,00;110,74
27/04/2026;15:42:58;353,08;25,79;366,00;903,18;27,57;53,65;0,57;130,07
27/04/2026;15:52:58;346,10;25,79;366,00;903,29;27,93;51,62;0,00;117,42
27/04/2026;16:02:58;297,08;25,79;366,00;903,27;27,65;53,42;0,00;128,67
27/04/2026;16:12:58;251,66;25,79;366,00;903,37;27,17;54,75;0,49;136,40
27/04/2026;16:22:58;212,49;25,79;366,00;903,46;27,32;55,43;1,02;110,39
27/04/2026;16:32:58;174,41;25,79;366,00;903,47;27,01;56,00;0,38;118,82
27/04/2026;16:42:58;138,83;25,78;366,00;903,47;26,80;57,29;0,37;106,17
27/04/2026;16:52:58;101,96;25,79;366,00;903,51;26,22;57,76;0,37;135,70
27/04/2026;17:02:58;75,73;25,78;366,00;903,61;25,90;59,35;0,38;132,18
27/04/2026;17:12:58;48,97;25,79;366,00;903,69;25,29;61,14;0,00;140,27
27/04/2026;17:22:58;26,37;25,78;366,00;903,83;24,85;62,56;0,00;134,64
27/04/2026;17:32:58;7,05;25,77;366,00;903,85;24,20;64,42;0,00;124,10
27/04/2026;17:42:58;1,69;25,77;366,00;903,92;23,71;66,24;0,00;136,75
27/04/2026;17:52:58;0,20;25,77;366,00;903,88;23,21;67,75;0,00;145,89
27/04/2026;18:02:58;0,12;25,75;366,00;904,00;22,95;68,26;0,00;131,13
27/04/2026;18:12:58;0,12;25,75;366,00;904,05;22,69;69,24;0,00;167,69
27/04/2026;18:22:58;0,13;25,75;366,00;903,99;22,42;70,13;0,00;130,07
27/04/2026;18:32:58;0,11;25,75;366,00;903,94;22,26;70,80;0,00;111,44
27/04/2026;18:42:58;0,11;25,76;366,00;903,97;22,12;71,15;0,00;120,23
27/04/2026;18:52:58;0,11;25,75;366,00;904,01;22,02;71,58;0,00;101,95
27/04/2026;19:02:58;0,11;25,75;366,00;904,07;21,66;73,15;0,00;103,71
27/04/2026;19:12:58;0,10;25,75;366,00;904,12;21,55;73,65;0,00;137,81
27/04/2026;19:22:58;0,12;25,74;366,00;904,26;21,46;73,42;0,00;125,85
27/04/2026;19:32:58;0,12;25,75;366,00;904,35;21,34;74,22;0,00;97,38
27/04/2026;19:42:58;0,12;25,75;366,00;904,47;20,96;75,39;0,00;101,25
27/04/2026;19:52:58;0,12;25,75;366,00;904,55;20,81;75,73;0,00;133,24
27/04/2026;20:02:58;0,10;25,74;366,00;904,62;21,01;75,17;0,00;112,85
27/04/2026;20:12:58;0,11;25,74;366,00;904,71;20,77;75,93;0,00;98,43
27/04/2026;20:22:58;0,11;25,74;366,00;904,71;21,08;75,09;0,00;106,52
27/04/2026;20:32:58;0,12;25,74;366,00;904,86;20,89;75,84;0,00;112,85
27/04/2026;20:42:58;0,12;25,74;366,00;905,02;20,12;78,86;0,00;131,13
27/04/2026;20:52:58;0,12;25,74;366,00;905,04;19,47;80,93;0,00;139,92
27/04/2026;21:02:58;0,11;25,74;366,00;905,06;19,18;81,49;0,00;80,15
27/04/2026;21:12:58;0,12;25,76;366,00;905,04;19,01;82,04;0,00;74,53
27/04/2026;21:22:58;0,11;25,75;366,00;905,11;18,69;82,76;0,00;93,16
27/04/2026;21:32:58;0,11;25,75;366,00;905,23;18,53;83,31;0,00;108,63
27/04/2026;21:42:58;0,12;25,75;366,00;905,36;18,39;83,66;0,00;110,74
27/04/2026;21:52:58;0,13;25,75;366,00;905,34;18,33;84,01;0,00;122,34
27/04/2026;22:02:58;0,12;25,75;366,00;905,52;18,37;84,16;0,00;149,76
27/04/2026;22:12:58;0,11;25,75;366,00;905,55;18,95;82,92;0,00;123,39
27/04/2026;22:22:58;0,12;25,75;366,00;905,58;19,32;82,08;0,00;137,46
27/04/2026;22:32:58;0,11;25,75;366,00;905,56;19,07;82,77;0,00;120,93
27/04/2026;22:42:58;0,11;25,74;366,00;905,59;19,60;81,61;0,00;115,66
27/04/2026;22:52:58;0,13;25,74;366,00;905,56;19,65;81,49;0,00;122,69
27/04/2026;23:02:58;0,11;25,74;366,00;905,58;19,68;81,58;0,00;126,91
27/04/2026;23:12:58;0,11;25,74;366,00;905,60;19,61;81,83;0,00;125,50
27/04/2026;23:22:58;0,11;25,74;366,00;905,71;19,57;81,99;0,00;131,83
27/04/2026;23:32:58;0,10;25,74;366,00;905,69;19,41;82,46;0,00;124,45
27/04/2026;23:42:58;0,10;25,74;366,00;905,60;19,26;82,97;0,00;145,89
27/04/2026;23:52:58;0,10;25,74;366,00;905,49;19,54;82,44;0,00;124,45
28/04/2026;00:02:58;0,12;25,74;366,00;905,45;19,74;82,10;0,00;112,50
28/04/2026;00:12:58;0,12;25,74;366,00;905,35;19,40;82,81;0,00;127,96
28/04/2026;00:22:58;0,11;25,74;366,00;905,35;19,22;83,30;0,00;130,42
28/04/2026;00:32:58;0,12;25,74;366,00;905,18;19,07;83,65;0,00;117,42
28/04/2026;00:42:58;0,12;25,75;366,00;905,03;18,92;84,06;0,00;133,24
28/04/2026;00:52:58;0,11;25,74;366,00;905,07;18,78;84,40;0,00;137,46
28/04/2026;01:02:58;0,12;25,75;366,00;905,00;18,68;84,62;0,00;136,40
28/04/2026;01:12:58;0,12;25,74;366,00;904,89;18,70;84,74;0,00;146,60
28/04/2026;01:22:58;0,12;25,74;366,00;904,75;18,65;84,81;0,00;150,82
28/04/2026;01:32:58;0,13;25,75;366,00;904,72;18,67;84,94;0,00;143,78
28/04/2026;01:42:58;0,11;25,74;366,00;904,68;18,79;84,81;0,00;120,23
28/04/2026;01:52:58;0,12;25,74;366,00;904,68;18,70;84,93;0,00;136,75
28/04/2026;02:02:58;0,12;25,74;366,00;904,70;18,49;85,29;0,00;142,38
28/04/2026;02:12:58;0,11;25,74;366,00;904,69;18,35;85,69;0,00;145,54
28/04/2026;02:22:58;0,10;25,74;366,00;904,64;18,28;85,83;0,00;136,05
28/04/2026;02:32:58;0,11;25,75;366,00;904,67;18,26;86,05;0,00;149,41
28/04/2026;02:42:58;0,10;25,74;366,00;904,68;18,29;86,05;0,00;144,84
28/04/2026;02:52:58;0,12;25,74;366,00;904,63;18,37;86,12;0,00;149,41
28/04/2026;03:02:58;0,10;25,74;366,00;904,61;18,34;86,32;0,00;160,31
28/04/2026;03:12:58;0,11;25,74;366,00;904,61;18,28;86,60;0,00;127,26
28/04/2026;03:22:58;0,10;25,74;366,00;904,65;18,23;86,77;0,00;149,06
28/04/2026;03:32:58;0,12;25,74;366,00;904,68;18,37;86,45;1,29;115,66
28/04/2026;03:42:58;0,11;25,74;366,00;904,75;18,40;86,58;1,63;130,78
28/04/2026;03:52:58;0,12;25,74;366,00;904,72;18,13;86,80;1,16;138,16
28/04/2026;04:02:58;0,12;25,74;366,00;904,64;18,05;87,19;1,34;124,10
28/04/2026;04:12:58;0,11;25,74;366,00;904,61;17,95;87,43;0,00;127,61
28/04/2026;04:22:58;0,08;25,75;366,00;904,61;18,07;87,69;2,69;165,58
28/04/2026;04:32:58;0,12;25,74;366,00;904,60;17,93;87,43;0,00;121,99
28/04/2026;04:42:58;0,13;25,74;366,00;904,61;17,89;87,98;0,00;95,62
28/04/2026;04:52:58;0,10;25,74;366,00;904,70;17,89;87,89;0,00;113,55
28/04/2026;05:02:58;0,12;25,74;366,00;904,60;17,62;88,28;0,00;116,01
28/04/2026;05:12:58;0,12;25,74;366,00;904,61;17,63;88,92;0,00;79,10
28/04/2026;05:22:58;0,12;25,74;366,00;904,62;17,49;89,00;0,00;106,87
28/04/2026;05:32:58;0,15;25,74;366,00;904,63;17,50;89,21;0,00;131,13
28/04/2026;05:42:58;0,93;25,74;366,00;904,70;17,54;89,33;3,62;111,09
28/04/2026;05:52:58;4,04;25,73;366,00;904,72;17,56;89,41;4,30;119,53
28/04/2026;06:02:58;10,74;25,74;366,00;904,83;17,53;89,55;0,41;114,25
28/04/2026;06:12:58;18,22;25,74;366,00;904,97;17,52;89,74;0,00;94,92
28/04/2026;06:22:58;59,79;25,74;366,00;905,11;17,67;89,89;0,40;119,17
28/04/2026;06:32:58;80,94;25,74;366,00;905,19;17,79;89,70;2,73;119,17
28/04/2026;06:42:58;80,72;25,74;366,00;905,28;17,92;89,66;3,70;80,50
28/04/2026;06:52:58;82,28;25,75;366,00;905,33;18,08;89,67;3,25;119,53
28/04/2026;07:02:58;115,12;25,75;366,00;905,48;18,25;89,38;3,75;103,00
28/04/2026;07:12:58;143,48;25,75;366,00;905,61;18,28;89,38;2,77;111,09
28/04/2026;07:22:58;199,53;25,74;366,00;905,83;18,56;89,50;2,99;127,61
28/04/2026;07:32:58;363,36;25,74;366,00;905,91;18,78;88,76;3,57;121,64
28/04/2026;07:42:58;347,42;25,75;366,00;905,93;19,43;88,18;1,91;136,40
28/04/2026;07:52:58;580,20;25,75;366,00;906,07;20,18;86,16;4,17;123,04
28/04/2026;08:02:58;579,10;25,75;366,00;906,17;20,47;85,27;3,74;115,66
28/04/2026;08:12:58;831,91;25,76;366,00;906,27;21,21;84,16;2,77;158,55
28/04/2026;08:22:58;237,07;25,75;366,00;906,37;20,74;84,18;2,63;122,69
28/04/2026;08:32:58;218,22;25,75;366,00;906,45;20,58;84,66;3,13;104,41
28/04/2026;08:42:58;220,19;25,76;366,00;906,51;20,72;84,40;2,03;152,57
28/04/2026;08:52:58;338,10;25,76;366,00;906,66;21,37;82,83;3,55;120,58
28/04/2026;09:02:58;259,97;25,76;366,00;906,70;21,48;82,33;3,08;126,21
28/04/2026;09:12:58;744,37;25,75;366,00;906,86;22,22;79,34;5,73;112,14
28/04/2026;09:22:58;768,71;25,77;366,00;906,95;22,39;79,78;2,71;103,00
28/04/2026;09:32:58;802,43;25,76;366,00;906,91;23,01;77,10;5,70;104,76
28/04/2026;09:42:58;846,15;25,77;366,00;906,83;23,18;75,46;2,53;117,42
28/04/2026;09:52:58;853,14;25,77;366,00;906,73;23,55;74,26;0,53;161,36
28/04/2026;10:02:58;893,61;25,77;366,00;906,78;23,55;73,55;6,45;87,53
28/04/2026;10:12:58;924,13;25,77;366,00;906,75;23,77;71,52;4,72;121,99
28/04/2026;10:22:58;942,14;25,77;366,00;906,64;24,32;70,98;3,54;95,97
28/04/2026;10:32:58;950,67;25,78;366,00;906,54;24,40;69,30;5,30;99,49
28/04/2026;10:42:58;959,07;25,78;366,00;906,40;24,80;67,63;4,42;84,02
28/04/2026;10:52:58;951,17;25,77;366,00;906,17;25,47;65,11;1,38;87,89
28/04/2026;11:02:58;945,54;25,77;366,00;905,96;25,49;64,37;1,46;90,70
28/04/2026;11:12:58;948,45;25,78;366,00;905,84;25,83;59,20;3,79;102,65
28/04/2026;11:22:58;961,14;25,78;366,00;905,66;25,97;62,20;2,62;131,13
28/04/2026;11:32:58;930,40;25,77;366,00;905,63;26,40;59,64;4,47;150,82
28/04/2026;11:42:58;932,53;25,77;366,00;905,46;26,32;55,97;1,65;154,68
28/04/2026;11:52:58;928,36;25,77;366,00;905,38;26,81;54,81;0,45;54,14
28/04/2026;12:02:58;596,48;25,78;366,00;905,19;26,73;56,08;0,42;209,88
28/04/2026;12:12:58;922,39;25,75;366,00;905,10;26,92;53,28;4,19;118,47
28/04/2026;12:22:58;944,10;25,74;366,00;905,03;26,98;53,84;3,87;116,71
28/04/2026;12:32:58;912,43;25,75;366,00;904,97;27,20;53,63;5,79;100,54
28/04/2026;12:42:58;890,66;25,74;366,00;904,67;27,50;52,59;6,22;97,38
28/04/2026;12:52:58;895,30;25,73;366,00;904,42;27,65;52,92;1,61;150,46
28/04/2026;13:02:58;855,28;25,73;366,00;904,43;27,57;51,38;1,11;71,71
28/04/2026;13:12:58;832,38;25,73;366,00;904,21;27,71;48,24;2,61;124,10
28/04/2026;13:22:58;813,60;25,72;366,00;904,21;27,79;49,15;5,39;113,20
28/04/2026;13:32:58;787,10;25,73;366,00;903,98;27,71;49,15;2,17;142,38
28/04/2026;13:42:58;764,50;25,72;366,00;903,83;28,12;47,66;0,47;146,60
28/04/2026;13:52:58;738,97;25,73;366,00;903,61;28,04;47,89;1,20;92,10
28/04/2026;14:02:58;710,46;25,73;366,00;903,62;27,99;47,33;3,51;125,15
28/04/2026;14:12:58;682,79;25,73;366,00;903,44;28,04;46,51;4,73;88,59
28/04/2026;14:22:58;651,87;25,73;366,00;903,46;27,43;45,55;3,90;152,57
28/04/2026;14:32:58;620,35;25,73;366,00;903,39;27,65;46,38;0,93;107,22
28/04/2026;14:42:58;587,19;25,73;366,00;903,38;27,93;46,49;4,07;136,40
28/04/2026;14:52:58;552,68;25,73;366,00;903,27;27,68;45,94;2,39;105,82
28/04/2026;15:02:58;516,58;25,74;366,00;903,21;27,73;45,67;0,00;142,03
28/04/2026;15:12:58;478,18;25,73;366,00;903,25;27,34;45,42;2,36;122,69
28/04/2026;15:22:58;438,89;25,73;366,00;903,21;27,29;45,59;2,35;142,73
28/04/2026;15:32:58;323,01;25,73;366,00;903,27;27,35;45,42;1,98;174,72
28/04/2026;15:42:58;327,62;25,74;366,00;903,21;27,22;45,96;0,41;111,09
28/04/2026;15:52:58;321,49;25,73;366,00;903,16;27,04;47,28;3,73;149,06
28/04/2026;16:02:58;281,25;25,73;366,00;903,28;26,82;46,62;0,00;158,55
28/04/2026;16:12:58;242,11;25,73;366,00;903,35;26,60;47,87;0,00;143,08
28/04/2026;16:22:58;203,58;25,80;366,00;903,48;26,35;49,15;0,41;142,03
28/04/2026;16:32:58;167,62;25,79;366,00;903,55;26,11;49,66;1,07;109,33
28/04/2026;16:42:58;133,32;25,79;366,00;903,61;25,86;49,74;0,45;176,48
28/04/2026;16:52:58;100,86;25,80;366,00;903,64;25,22;52,27;0,00;89,29
28/04/2026;17:02:58;72,48;25,78;366,00;903,69;24,78;53,21;0,00;175,78
28/04/2026;17:12:58;47,21;25,78;366,00;903,64;24,28;55,29;0,00;108,28
28/04/2026;17:22:58;25,85;25,76;366,00;903,70;23,80;56,93;0,00;144,14
28/04/2026;17:32:58;6,66;25,75;366,00;903,73;23,25;58,39;0,00;143,08
28/04/2026;17:42:58;1,94;25,76;366,00;903,75;22,78;59,38;0,00;124,10
28/04/2026;17:52:58;0,29;25,76;366,00;903,75;22,32;61,47;0,00;122,69
28/04/2026;18:02:58;0,13;25,76;366,00;903,87;22,09;61,67;0,00;41,48
28/04/2026;18:12:58;0,11;25,76;366,00;903,86;21,85;62,28;0,37;96,67
28/04/2026;18:22:58;0,11;25,76;366,00;903,94;21,77;62,91;0,33;106,17
28/04/2026;18:32:58;0,11;25,76;366,00;904,08;21,55;63,31;0,39;72,07
28/04/2026;18:42:58;0,11;25,76;366,00;904,11;21,23;64,76;0,00;102,30
28/04/2026;18:52:58;0,11;25,76;366,00;904,19;21,24;65,24;0,00;143,08
28/04/2026;19:02:58;0,12;25,76;366,00;904,29;21,42;65,59;0,00;127,26
28/04/2026;19:12:58;0,12;25,77;366,00;904,36;21,37;66,01;0,76;141,67
28/04/2026;19:22:58;0,11;25,77;366,00;904,45;21,38;66,27;0,00;167,69
28/04/2026;19:32:58;0,11;25,77;366,00;904,55;21,28;66,81;0,00;133,94
28/04/2026;19:42:58;0,13;25,77;366,00;904,64;21,00;68,33;0,44;152,57
28/04/2026;19:52:58;0,11;25,76;366,00;904,80;21,03;68,20;0,38;150,11
28/04/2026;20:02:58;0,09;25,77;366,00;904,90;20,92;69,00;0,00;116,01
28/04/2026;20:12:58;0,12;25,75;366,00;904,96;20,63;70,35;0,00;86,83
28/04/2026;20:22:58;0,11;25,76;366,00;905,00;20,41;71,45;0,53;117,07
28/04/2026;20:32:58;0,11;25,76;366,00;905,09;20,20;72,53;0,47;104,41
28/04/2026;20:42:58;0,10;25,76;366,00;905,12;20,24;72,59;1,05;121,64
28/04/2026;20:52:58;0,13;25,76;366,00;905,17;20,25;72,96;0,40;138,16
28/04/2026;21:02:58;0,12;25,76;366,00;905,14;20,14;73,83;0,00;137,10
28/04/2026;21:12:58;0,12;25,76;366,00;905,17;20,18;74,16;0,00;119,17
28/04/2026;21:22:58;0,11;25,76;366,00;905,17;20,07;74,67;0,00;134,29
28/04/2026;21:32:58;0,12;25,76;366,00;905,16;19,94;75,38;0,00;135,35
28/04/2026;21:42:58;0,12;25,76;366,00;905,14;19,76;76,09;0,00;115,66
28/04/2026;21:52:58;0,13;25,76;366,00;905,24;19,71;76,63;0,00;126,91
28/04/2026;22:02:58;0,11;25,76;366,00;905,22;19,74;76,69;0,00;86,48
28/04/2026;22:12:58;0,11;25,76;366,00;905,29;19,74;77,34;0,00;117,77
28/04/2026;22:22:58;0,11;25,76;366,00;905,31;19,70;78,45;0,00;144,84
28/04/2026;22:32:58;0,12;25,76;366,00;905,35;19,58;80,39;0,49;112,85
28/04/2026;22:42:58;0,10;25,76;366,00;905,43;19,50;81,30;0,64;156,09
28/04/2026;22:52:58;0,10;25,76;366,00;905,43;19,36;82,03;2,05;114,96
28/04/2026;23:02:58;0,10;25,76;366,00;905,48;19,23;83,00;2,00;136,40
28/04/2026;23:12:58;0,12;25,76;366,00;905,48;19,17;83,54;1,85;136,75
28/04/2026;23:22:58;0,12;25,76;366,00;905,55;19,10;84,23;3,60;128,67
28/04/2026;23:32:58;0,14;25,76;366,00;905,59;19,10;84,56;2,98;120,58
28/04/2026;23:42:58;0,12;25,76;366,00;905,51;19,00;84,91;0,00;103,71
28/04/2026;23:52:58;0,11;25,76;366,00;905,48;19,05;85,12;4,92;127,96
29/04/2026;00:02:58;0,11;25,76;366,00;905,43;18,92;85,41;2,07;113,20
29/04/2026;00:12:58;0,11;25,75;366,00;905,40;18,82;85,73;0,00;140,27
29/04/2026;00:22:58;0,13;25,76;366,00;905,42;18,71;85,97;1,48;105,11
29/04/2026;00:32:58;0,09;25,76;366,00;905,27;18,63;86,32;3,63;126,56
29/04/2026;00:42:58;0,12;25,76;366,00;905,28;18,52;86,63;0,90;112,85
29/04/2026;00:52:58;0,13;25,76;366,00;905,22;18,52;86,68;5,35;126,56
29/04/2026;01:02:58;0,12;25,75;366,00;905,18;18,35;86,88;2,41;125,85
29/04/2026;01:12:58;0,12;25,75;366,00;905,09;18,23;87,29;0,34;123,75
29/04/2026;01:22:58;0,10;25,75;366,00;905,02;18,19;87,40;2,47;114,96
